x	y	method	rep
29.0	65605.13886447398	coal	r1
29.0	65590.31962640169	census	r1
878.7957957957958	59215.98502083049	coal	r1
878.7957957957958	58816.3472135639	census	r1
1728.5915915915916	53442.35478923162	coal	r1
1728.5915915915916	52741.970450072775	census	r1
2578.3873873873877	48226.756211587315	coal	r1
2578.3873873873877	47294.9371856749	census	r1
3428.1831831831832	43516.62816523054	coal	r1
3428.1831831831832	42410.45725651018	census	r1
4277.978978978978	39264.020412436475	coal	r1
4277.978978978978	38030.43183343241	census	r1
5127.774774774775	35425.269519261	coal	r1
5127.774774774775	34102.762360934794	census	r1
5977.57057057057	31960.678256219562	coal	r1
5977.57057057057	30580.730866800295	census	r1
6827.3663663663665	28834.204000740363	coal	r1
6827.3663663663665	27422.444271521406	census	r1
7677.1621621621625	26013.15999402764	coal	r1
7677.1621621621625	24590.336087784253	census	r1
8526.957957957957	23467.93199483093	coal	r1
8526.957957957957	22050.71958294244	census	r1
9376.753753753754	21171.71185798605	coal	r1
9376.753753753754	19773.387089536674	census	r1
10226.54954954955	19100.248792267143	coal	r1
10226.54954954955	17731.250697827913	census	r1
11076.345345345344	17231.61847346811	coal	r1
11076.345345345344	15900.020056532956	census	r1
11926.14114114114	15546.009765349487	coal	r1
11926.14114114114	14257.913449338326	census	r1
12775.936936936936	14025.528500371183	coal	r1
12775.936936936936	12785.398710569318	census	r1
13625.732732732733	12654.017567048579	coal	r1
13625.732732732733	11464.960898315288	census	r1
14475.528528528528	11416.892419412196	coal	r1
14475.528528528528	10280.89396158107	census	r1
15325.324324324325	10300.991048786946	coal	r1
15325.324324324325	9219.113923433064	census	r1
16175.120120120118	9294.437424870915	coal	r1
16175.120120120118	8266.991358032321	census	r1
17024.915915915914	8386.517410768425	coal	r1
17024.915915915914	7413.201168939572	census	r1
17874.711711711712	7567.566176506619	coal	r1
17874.711711711712	6647.587881868471	census	r1
18724.507507507507	6828.9675499483	coal	r1
18724.507507507507	5961.044849601161	census	r1
19574.303303303303	6165.62888631232	coal	r1
19574.303303303303	5345.405932259568	census	r1
20424.0990990991	5567.01311753815	coal	r1
20424.0990990991	4793.348364514913	census	r1
21273.894894894893	5026.809946404806	coal	r1
21273.894894894893	4298.305654381891	census	r1
22123.690690690688	4539.325484854771	coal	r1
22123.690690690688	3854.389477565343	census	r1
22973.486486486487	4099.422091149173	coal	r1
22973.486486486487	3456.319638325679	census	r1
23823.28228228228	3702.464036438194	coal	r1
23823.28228228228	3099.3612637770157	census	r1
24673.078078078077	3344.2684548047355	coal	r1
24673.078078078077	2779.2684845707286	census	r1
25522.873873873872	3021.061077060619	coal	r1
25522.873873873872	2492.2339320698843	census	r1
26372.669669669667	2729.4362922209957	coal	r1
26372.669669669667	2234.8434513047305	census	r1
27222.465465465466	2466.3211214521507	coal	r1
27222.465465465466	2004.0354910389638	census	r1
28072.26126126126	2228.9427273006913	coal	r1
28072.26126126126	1797.0646879087199	census	r1
28922.057057057056	2014.7991161823963	coal	r1
28922.057057057056	1611.4692114829793	census	r1
29771.85285285285	1821.6327245156206	coal	r1
29771.85285285285	1445.0414818286604	census	r1
30621.64864864865	1647.4066086527096	coal	r1
30621.64864864865	1295.8019112781694	census	r1
31471.44444444444	1490.2829860502704	coal	r1
31471.44444444444	1161.9753580688216	census	r1
32321.240240240237	1348.6039001053625	coal	r1
32321.240240240237	1041.9700117800817	census	r1
33171.036036036036	1220.8738039644502	coal	r1
33171.036036036036	934.3584594198237	census	r1
34020.83183183183	1105.7438795929136	coal	r1
34020.83183183183	837.8607069486835	census	r1
34870.627627627626	1001.997927694924	coal	r1
34870.627627627626	751.3289542906803	census	r1
35720.423423423425	908.5396819312883	coal	r1
35720.423423423425	673.7339427353061	census	r1
36570.219219219216	912.3878280462528	coal	r1
36570.219219219216	880.0	census	r1
37420.015015015015	941.3494785122373	coal	r1
37420.015015015015	880.0	census	r1
38269.810810810806	971.2043004223565	coal	r1
38269.810810810806	880.0	census	r1
39119.606606606605	1001.955206087713	coal	r1
39119.606606606605	880.0	census	r1
39969.4024024024	1033.6032483099755	coal	r1
39969.4024024024	880.0	census	r1
40819.1981981982	1066.1475346477187	coal	r1
40819.1981981982	880.0	census	r1
41668.993993993994	1099.5851486801066	coal	r1
41668.993993993994	880.0	census	r1
42518.789789789786	1133.9110792983486	coal	r1
42518.789789789786	880.0	census	r1
43368.585585585584	1169.1181590321912	coal	r1
43368.585585585584	880.0	census	r1
44218.381381381376	1205.197012379547	coal	r1
44218.381381381376	880.0	census	r1
45068.17717717718	1242.1360150521648	coal	r1
45068.17717717718	880.0	census	r1
45917.97297297297	1279.921264978861	coal	r1
45917.97297297297	880.0	census	r1
46767.768768768765	1318.5365658200387	coal	r1
46767.768768768765	880.0	census	r1
47617.56456456456	1357.9634236441693	coal	r1
47617.56456456456	880.0	census	r1
48467.360360360355	1398.1810572989414	coal	r1
48467.360360360355	880.0	census	r1
49317.156156156154	1439.1664228785662	coal	r1
49317.156156156154	880.0	census	r1
50166.95195195195	1480.8942525458908	coal	r1
50166.95195195195	880.0	census	r1
51016.747747747744	1523.3371078152638	coal	r1
51016.747747747744	880.0	census	r1
51866.54354354354	1566.4654472423142	coal	r1
51866.54354354354	880.0	census	r1
52716.339339339334	1610.2477083020951	coal	r1
52716.339339339334	880.0	census	r1
53566.13513513513	1654.6504030705012	coal	r1
53566.13513513513	880.0	census	r1
54415.93093093093	1699.6382271584987	coal	r1
54415.93093093093	880.0	census	r1
55265.72672672672	1745.1741811872025	coal	r1
55265.72672672672	880.0	census	r1
56115.52252252252	1791.219703937776	coal	r1
56115.52252252252	880.0	census	r1
56965.318318318314	1837.7348161659443	coal	r1
56965.318318318314	880.0	census	r1
57815.11411411411	1884.6782739396583	coal	r1
57815.11411411411	880.0	census	r1
58664.909909909904	1932.0077302428328	coal	r1
58664.909909909904	880.0	census	r1
59514.7057057057	1979.6799034897201	coal	r1
59514.7057057057	880.0	census	r1
60364.5015015015	2027.6507515161234	coal	r1
60364.5015015015	880.0	census	r1
61214.2972972973	14357.178177924336	coal	r1
61214.2972972973	13900.0	census	r1
62064.093093093084	14191.683811546987	coal	r1
62064.093093093084	13900.0	census	r1
62913.88888888888	14208.120027025145	coal	r1
62913.88888888888	13900.0	census	r1
63763.68468468469	14224.546224618796	coal	r1
63763.68468468469	13900.0	census	r1
64613.48048048047	14240.962339501499	coal	r1
64613.48048048047	13900.0	census	r1
65463.27627627627	14257.368307136432	coal	r1
65463.27627627627	13900.0	census	r1
66313.07207207207	14273.764063275568	coal	r1
66313.07207207207	13900.0	census	r1
67162.86786786787	14290.149543961297	coal	r1
67162.86786786787	13900.0	census	r1
68012.66366366365	14306.524685526281	coal	r1
68012.66366366365	13900.0	census	r1
68862.45945945945	14322.889424595209	coal	r1
68862.45945945945	13900.0	census	r1
69712.25525525525	14339.24369808297	coal	r1
