x	y	method	rep
25.0	53806.023394051605	coal	r1
25.0	53793.650875455634	census	r1
495.44544544544544	48725.63362493195	coal	r1
495.44544544544544	48504.54227623831	census	r1
965.8908908908909	44124.161481555835	coal	r1
965.8908908908909	43735.47032296424	census	r1
1436.3363363363364	39956.587557332794	coal	r1
1436.3363363363364	39435.30388303314	census	r1
1906.7817817817818	36182.104658762335	coal	r1
1906.7817817817818	35557.93914786387	census	r1
2377.2272272272276	32763.72698607051	coal	r1
2377.2272272272276	32061.805335477035	census	r1
2847.672672672673	29667.934998100292	coal	r1
2847.672672672673	28909.4189934733	census	r1
3318.118118118118	26864.35280950227	coal	r1
3318.118118118118	26066.98212391102	census	r1
3788.5635635635635	24325.455226114907	coal	r1
3788.5635635635635	23504.01982141877	census	r1
4259.00900900901	22026.30176538805	coal	r1
4259.00900900901	21193.053539515753	census	r1
4729.454454454455	19944.295232952416	coal	r1
4729.454454454455	19109.306482097305	census	r1
5199.8998998998995	18058.962634394087	coal	r1
5199.8998998998995	17230.43796146942	census	r1
5670.345345345346	16351.756393563284	coal	r1
5670.345345345346	15536.303874878355	census	r1
6140.790790790791	14805.87402606609	coal	r1
6140.790790790791	14008.74073150811	census	r1
6611.236236236236	13406.094579758883	coal	r1
6611.236236236236	12631.37091441261	census	r1
7081.681681681683	12138.630303938873	coal	r1
7081.681681681683	11389.427089517723	census	r1
7552.127127127127	10990.992146363315	coal	r1
7552.127127127127	10269.593879111613	census	r1
8022.572572572572	9951.86780308625	coal	r1
8022.572572572572	9259.86510234138	census	r1
8493.01801801802	9011.011161216114	coal	r1
8493.01801801802	8349.415052134196	census	r1
8963.463463463464	8159.14207987169	coal	r1
8963.463463463464	7528.48242845115	census	r1
9433.90890890891	7387.85555062005	coal	r1
9433.90890890891	6788.265683475663	census	r1
9904.354354354355	6689.53936624519	coal	r1
9904.354354354355	6120.828656690317	census	r1
10374.799799799799	6057.299506505437	coal	r1
10374.799799799799	5519.015488117895	census	r1
10845.245245245245	5484.892522233389	coal	r1
10845.245245245245	4976.373897477377	census	r1
