x	y	method	rep
25.0	12301.205462441105	coal	r1
49.99867021276596	12302.410985542381	coal	r1
74.99734042553192	12303.616633282176	coal	r1
99.99601063829788	12304.822405520461	coal	r1
124.99468085106385	12306.02830211594	coal	r1
149.99335106382978	12307.234322925857	coal	r1
174.99202127659575	12308.44046780615	coal	r1
199.9906914893617	12309.646736611332	coal	r1
224.9893617021277	12310.853129194484	coal	r1
249.98803191489364	12312.059645407344	coal	r1
274.98670212765956	12313.266285100255	coal	r1
299.98537234042556	12314.473048122047	coal	r1
324.9840425531915	12315.679934320122	coal	r1
349.98271276595744	12316.886943540534	coal	r1
374.9813829787234	12318.094075627792	coal	r1
399.9800531914894	12319.30133042494	coal	r1
424.9787234042554	12320.508707773537	coal	r1
449.9773936170213	12321.71620751368	coal	r1
474.9760638297873	12322.923829483918	coal	r1
499.9747340425532	12324.131573521285	coal	r1
524.9734042553191	12325.339439461379	coal	r1
549.9720744680851	12326.547427138126	coal	r1
574.9707446808511	12327.75553638394	coal	r1
599.9694148936171	12328.963767029723	coal	r1
624.968085106383	12330.17211890475	coal	r1
649.966755319149	12331.380591836723	coal	r1
674.9654255319149	12332.589185651794	coal	r1
699.9640957446809	12333.797900174419	coal	r1
724.9627659574468	12335.006735227502	coal	r1
749.9614361702128	12336.215690632256	coal	r1
774.9601063829788	12337.42476620827	coal	r1
799.9587765957447	12338.633961773501	coal	r1
824.9574468085108	12339.843277144217	coal	r1
849.9561170212767	12341.052712134973	coal	r1
874.9547872340426	12342.262266558662	coal	r1
899.9534574468087	12343.47194022644	coal	r1
924.9521276595746	12344.681732947764	coal	r1
949.9507978723404	12345.891644530342	coal	r1
974.9494680851064	12347.101674780133	coal	r1
999.9481382978723	12348.311823501355	coal	r1
1024.9468085106382	12349.522090496375	coal	r1
1049.9454787234044	12350.73247556593	coal	r1
1074.9441489361702	12351.942978508778	coal	r1
1099.9428191489362	12353.153599121963	coal	r1
1124.9414893617022	12354.364337200677	coal	r1
1149.940159574468	12355.575192538287	coal	r1
1174.9388297872342	12356.786164926283	coal	r1
1199.9375	12357.997254154296	coal	r1
1224.936170212766	12359.208460010042	coal	r1
1249.934840425532	12360.419782279374	coal	r1
1274.933510638298	12361.631220746282	coal	r1
1299.9321808510638	12362.842775192727	coal	r1
