x	y	method	rep
29.0	13900.68944998927	coal	r1
57.9998633646456	13901.378916657632	coal	r1
86.9997267292912	13902.06840317715	coal	r1
115.9995900939368	13902.75790947122	coal	r1
144.9994534585824	13903.447435463122	coal	r1
173.999316823228	13904.136981075882	coal	r1
202.9991801878736	13904.826546232405	coal	r1
231.9990435525192	13905.516130855378	coal	r1
260.9989069171648	13906.205734867266	coal	r1
289.99877028181044	13906.895358190382	coal	r1
318.998633646456	13907.585000746865	coal	r1
347.9984970111016	13908.274662458647	coal	r1
376.9983603757472	13908.964343247391	coal	r1
405.99822374039286	13909.654043034667	coal	r1
434.9980871050384	13910.343761741815	coal	r1
463.997950469684	13911.03349929005	coal	r1
492.99781383432963	13911.72325560024	coal	r1
521.9976771989752	13912.413030593181	coal	r1
550.9975405636209	13913.10282418943	coal	r1
579.9974039282664	13913.792636309377	coal	r1
608.997267292912	13914.482466873182	coal	r1
637.9971306575576	13915.172315800857	coal	r1
666.9969940222032	13915.86218301214	coal	r1
695.9968573868489	13916.552068426696	coal	r1
724.9967207514944	13917.241971963918	coal	r1
753.99658411614	13917.931893542951	coal	r1
782.9964474807857	13918.621833082847	coal	r1
811.9963108454313	13919.311790502365	coal	r1
840.9961742100768	13920.001765720177	coal	r1
869.9960375747224	13920.691758654812	coal	r1
898.995900939368	13921.381769224152	coal	r1
927.9957643040137	13922.071797346374	coal	r1
956.9956276686593	13922.7618429393	coal	r1
985.9954910333048	13923.45190592052	coal	r1
1014.9953543979503	13924.141986207505	coal	r1
1043.9952177625962	13924.832083717432	coal	r1
1072.9950811272417	13925.522198367324	coal	r1
1101.9949444918873	13926.212330073977	coal	r1
1130.9948078565328	13926.902478754026	coal	r1
1159.9946712211784	13927.592644323826	coal	r1
1188.994534585824	13928.282826699635	coal	r1
1217.9943979504696	13928.9730257974	coal	r1
1246.9942613151152	13929.663241532997	coal	r1
1275.994124679761	13930.353473821968	coal	r1
1304.9939880444065	13931.043722579718	coal	r1
1333.993851409052	13931.733987721433	coal	r1
1362.9937147736978	13932.424269162088	coal	r1
1391.9935781383433	13933.114566816455	coal	r1
1420.9934415029888	13933.804880599117	coal	r1
1449.9933048676344	13934.495210424473	coal	r1
1478.99316823228	13935.185556206643	coal	r1
1507.9930315969257	13935.875917859594	coal	r1
1536.9928949615714	13936.566295297087	coal	r1
1565.992758326217	13937.256688432624	coal	r1
1594.9926216908625	13937.947097179549	coal	r1
1623.992485055508	13938.63752145106	coal	r1
1652.9923484201536	13939.327961159992	coal	r1
1681.9922117847993	13940.018416219085	coal	r1
1710.9920751494449	13940.708886540817	coal	r1
1739.9919385140904	13941.39937203747	coal	r1
1768.991801878736	13942.089872621144	coal	r1
1797.9916652433817	13942.78038820374	coal	r1
1826.9915286080275	13943.470918696847	coal	r1
1855.991391972673	13944.161464011944	coal	r1
1884.9912553373185	13944.852024060245	coal	r1
1913.991118701964	13945.542598752805	coal	r1
1942.9909820666096	13946.233188000424	coal	r1
1971.9908454312551	13946.923791713672	coal	r1
2000.9907087959007	13947.614409802947	coal	r1
2029.9905721605464	13948.305042178406	coal	r1
2058.9904355251924	13948.995688750048	coal	r1
2087.990298889838	13949.686349427602	coal	r1
2116.9901622544835	13950.37702412056	coal	r1
2145.990025619129	13951.067712738277	coal	r1
2174.9898889837746	13951.758415189803	coal	r1
2203.98975234842	13952.449131384059	coal	r1
2232.9896157130656	13953.13986122969	coal	r1
2261.989479077711	13953.83060463516	coal	r1
2290.9893424423567	13954.52136150869	coal	r1
2319.9892058070022	13955.212131758306	coal	r1
2348.989069171648	13955.902915291792	coal	r1
2377.9889325362938	13956.59371201669	coal	r1
2406.9887959009393	13957.284521840395	coal	r1
2435.988659265585	13957.975344670027	coal	r1
2464.9885226302304	13958.666180412538	coal	r1
2493.9883859948764	13959.35702897458	coal	r1
2522.988249359522	13960.047890262693	coal	r1
2551.9881127241674	13960.738764183083	coal	r1
2580.987976088813	13961.4296506418	coal	r1
2609.9878394534585	13962.120549544727	coal	r1
2638.987702818104	13962.811460797304	coal	r1
2667.98756618275	13963.502384304986	coal	r1
2696.9874295473955	13964.193319972934	coal	r1
2725.987292912041	13964.884267706066	coal	r1
2754.9871562766866	13965.575227409068	coal	r1
2783.987019641332	13966.266198986423	coal	r1
2812.9868830059777	13966.957182342396	coal	r1
2841.986746370623	13967.648177380996	coal	r1
2870.9866097352688	13968.339184006027	coal	r1
2899.9864730999143	13969.030202121088	coal	r1
2928.98633646456	13969.721231629499	coal	r1
2957.9861998292054	13970.412272434372	coal	r1
2986.9860631938514	13971.103324438618	coal	r1
3015.9859265584973	13971.79438754496	coal	r1
3044.985789923143	13972.485461655768	coal	r1
3073.9856532877884	13973.176546673289	coal	r1
3102.985516652434	13973.867642499403	coal	r1
3131.9853800170795	13974.558749036029	coal	r1
3160.985243381725	13975.24986618464	coal	r1
3189.9851067463705	13975.940993846487	coal	r1
3218.984970111016	13976.632131922668	coal	r1
3247.9848334756616	13977.323280314029	coal	r1
3276.984696840307	13978.014438921115	coal	r1
3305.984560204953	13978.705607644353	coal	r1
3334.9844235695987	13979.396786383879	coal	r1
3363.984286934244	13980.087975039598	coal	r1
3392.9841502988897	13980.779173511139	coal	r1
3421.9840136635353	13981.47038169797	coal	r1
3450.983877028181	13982.161599499343	coal	r1
3479.9837403928263	13982.852826814176	coal	r1
3508.983603757472	13983.544063541245	coal	r1
3537.983467122118	13984.235309579015	coal	r1
3566.9833304867634	13984.92656482576	coal	r1
3595.9831938514094	13985.61782917954	coal	r1
3624.983057216055	13986.30910253812	coal	r1
3653.9829205807005	13987.000384799061	coal	r1
3682.982783945346	13987.691675859724	coal	r1
3711.9826473099915	13988.382975617149	coal	r1
3740.982510674637	13989.074283968177	coal	r1
3769.9823740392826	13989.76560080947	coal	r1
3798.982237403928	13990.45692603735	coal	r1
3827.9821007685737	13991.148259547947	coal	r1
3856.981964133219	13991.839601237167	coal	r1
3885.9818274978647	13992.530951000655	coal	r1
3914.9816908625103	13993.222308733819	coal	r1
3943.981554227156	13993.91367433183	coal	r1
3972.9814175918013	13994.605047689596	coal	r1
4001.981280956447	13995.296428701804	coal	r1
4030.981144321093	13995.987817262925	coal	r1
4059.981007685739	13996.679213267123	coal	r1
4088.9808710503844	13997.370616608372	coal	r1
4117.98073441503	13998.062027180371	coal	r1
4146.980597779676	13998.753444876627	coal	r1
4175.980461144321	13999.444869590314	coal	r1
4204.980324508967	14000.136301214414	coal	r1
4233.9801878736125	14000.827739641676	coal	r1
4262.980051238258	14001.519184764578	coal	r1
4291.979914602904	14002.210636475364	coal	r1
4320.979777967549	14002.902094666018	coal	r1
4349.979641332195	14003.593559228286	coal	r1
4378.97950469684	14004.28503005367	coal	r1
4407.979368061486	14004.976507033405	coal	r1
4436.979231426131	14005.667990058537	coal	r1
4465.979094790777	14006.359479019795	coal	r1
4494.978958155422	14007.050973807676	coal	r1
4523.978821520068	14007.742474312423	coal	r1
4552.978684884713	14008.433980424064	coal	r1
4581.978548249359	14009.125492032326	coal	r1
4610.9784116140045	14009.817009026696	coal	r1
4639.97827497865	14010.50853129644	coal	r1
4668.978138343296	14011.200058730574	coal	r1
4697.978001707942	14011.891591217798	coal	r1
4726.9778650725875	14012.583128646615	coal	r1
4755.977728437233	14013.27467090528	coal	r1
4784.977591801879	14013.966217881769	coal	r1
4813.977455166524	14014.657769463778	coal	r1
4842.97731853117	14015.349325538813	coal	r1
4871.977181895815	14016.040885994104	coal	r1
4900.977045260461	14016.73245071658	coal	r1
4929.976908625107	14017.424019592921	coal	r1
4958.976771989753	14018.115592509632	coal	r1
4987.976635354398	14018.80716935289	coal	r1
5016.976498719044	14019.498750008604	coal	r1
5045.976362083689	14020.190334362434	coal	r1
5074.976225448335	14020.881922299812	coal	r1
5103.97608881298	14021.573513705922	coal	r1
5132.975952177626	14022.26510846563	coal	r1
