x	y	method	rep
25.0	53806.02339436691	coal	r1
49.99867021276596	53523.22221842761	coal	r1
74.99734042553192	53241.90459120096	coal	r1
99.99601063829788	52962.06275682379	coal	r1
124.99468085106385	52683.68899973608	coal	r1
149.99335106382978	52406.775644473615	coal	r1
174.99202127659575	52131.31505546186	coal	r1
199.9906914893617	51857.29963681165	coal	r1
224.9893617021277	51584.72183211486	coal	r1
249.98803191489364	51313.574124241415	coal	r1
274.98670212765956	51043.84903513753	coal	r1
299.98537234042556	50775.53912562484	coal	r1
324.9840425531915	50508.63699520081	coal	r1
349.98271276595744	50243.13528183926	coal	r1
374.9813829787234	49979.026661793134	coal	r1
399.9800531914894	49716.30384939721	coal	r1
424.9787234042554	49454.95959687291	coal	r1
449.9773936170213	49194.98669413238	coal	r1
474.9760638297873	48936.37796858558	coal	r1
499.9747340425532	48679.126284946426	coal	r1
524.9734042553191	48423.22454504179	coal	r1
549.9720744680851	48168.665687619854	coal	r1
574.9707446808511	47915.44268816024	coal	r1
599.9694148936171	47663.54855868503	coal	r1
624.968085106383	47412.97634757083	coal	r1
649.966755319149	47163.719139360976	coal	r1
674.9654255319149	46915.77005457991	coal	r1
699.9640957446809	46669.12224954782	coal	r1
724.9627659574468	46423.76891619578	coal	r1
749.9614361702128	46179.70328188307	coal	r1
774.9601063829788	45936.91860921414	coal	r1
799.9587765957447	45695.40819585715	coal	r1
824.9574468085108	45455.16537436352	coal	r1
849.9561170212767	45216.183511987896	coal	r1
874.9547872340426	44978.45601050955	coal	r1
899.9534574468087	44741.97630605414	coal	r1
924.9521276595746	44506.73786891697	coal	r1
949.9507978723404	44272.734203386826	coal	r1
974.9494680851064	44039.958847570684	coal	r1
999.9481382978723	43808.40537321874	coal	r1
1024.9468085106382	43578.06738555212	coal	r1
1049.9454787234044	43348.93852308932	coal	r1
1074.9441489361702	43121.01245747486	coal	r1
1099.9428191489362	42894.282893308286	coal	r1
1124.9414893617022	42668.743567974176	coal	r1
1149.940159574468	42444.38825147297	coal	r1
1174.9388297872342	42221.21074625323	coal	r1
1199.9375	41999.20488704311	coal	r1
1224.936170212766	41778.364540684575	coal	r1
1249.934840425532	41558.68360596764	coal	r1
1274.933510638298	41340.15601346506	coal	r1
1299.9321808510638	41122.77572536867	coal	r1
1324.9308510638298	40906.53673532591	coal	r1
1349.9295212765958	40691.43306827745	coal	r1
1374.9281914893618	40477.45878029572	coal	r1
1399.9268617021278	40264.60795842408	coal	r1
1424.9255319148936	40052.87472051682	coal	r1
1449.9242021276596	39842.25321508001	coal	r1
1474.9228723404256	39632.73762111325	coal	r1
1499.9215425531916	39424.32214795218	coal	r1
1524.9202127659576	39217.00103511174	coal	r1
1549.9188829787236	39010.76855212995	coal	r1
1574.9175531914893	38805.61899841329	coal	r1
1599.9162234042553	38601.546703081905	coal	r1
1624.9148936170216	38398.5460248163	coal	r1
1649.913563829787	38196.61135170443	coal	r1
1674.9122340425533	37995.73710108977	coal	r1
1699.9109042553193	37795.9177194198	coal	r1
1724.909574468085	37597.147682096	coal	r1
1749.908244680851	37399.42149332375	coal	r1
1774.9069148936173	37202.733685964	coal	r1
1799.905585106383	37007.07882138401	coal	r1
1824.9042553191491	36812.45148931094	coal	r1
1849.9029255319151	36618.84630768465	coal	r1
1874.901595744681	36426.2579225119	coal	r1
1899.900265957447	36234.68100772124	coal	r1
1924.898936170213	36044.11026501852	coal	r1
1949.8976063829787	35854.540423742925	coal	r1
1974.8962765957447	35665.96624072429	coal	r1
1999.894946808511	35478.382500140855	coal	r1
2024.8936170212764	35291.784013377575	coal	r1
2049.8922872340427	35106.16561888534	coal	r1
2074.890957446809	34921.52218204092	coal	r1
2099.889627659574	34737.84859500757	coal	r1
2124.8882978723404	34555.13977659651	coal	r1
2149.8869680851067	34373.39067212863	coal	r1
2174.8856382978724	34192.596253297714	coal	r1
2199.884308510638	34012.751518033365	coal	r1
2224.8829787234044	33833.851490365436	coal	r1
2249.88164893617	33655.89122028891	coal	r1
2274.880319148936	33478.86578362923	coal	r1
2299.878989361702	33302.77028190866	coal	r1
2324.8776595744685	33127.59984221315	coal	r1
2349.876329787234	32953.34961705975	coal	r1
2374.875	32780.01478426527	coal	r1
2399.8736702127662	32607.59054681467	coal	r1
2424.872340425532	32436.072132731028	coal	r1
2449.871010638298	32265.45479494575	coal	r1
2474.869680851064	32095.733811169353	coal	r1
2499.86835106383	31926.904483762955	coal	r1
2524.867021276596	31758.96213961095	coal	r1
2549.865691489362	31591.902129993414	coal	r1
2574.8643617021276	31425.71983046	coal	r1
2599.863031914894	31260.410640704005	coal	r1
2624.8617021276596	31095.969984436804	coal	r1
2649.8603723404253	30932.39330926424	coal	r1
2674.8590425531916	30769.676086561787	coal	r1
2699.857712765958	30607.813811351778	coal	r1
2724.8563829787236	30446.802002180684	coal	r1
2749.8550531914893	30286.636200997124	coal	r1
2774.8537234042556	30127.311973030504	coal	r1
2799.8523936170213	29968.824906670186	coal	r1
2824.851063829787	29811.170613345468	coal	r1
2849.8497340425533	29654.344727405998	coal	r1
2874.848404255319	29498.342906002646	coal	r1
2899.8470744680853	29343.160828969652	coal	r1
2924.845744680851	29188.794198706564	coal	r1
2949.8444148936173	29035.238740061395	coal	r1
2974.843085106383	28882.490200213997	coal	r1
2999.841755319149	28730.54434856006	coal	r1
3024.840425531915	28579.396976596126	coal	r1
3049.839095744681	28429.043897804422	coal	r1
3074.837765957447	28279.480947539316	coal	r1
3099.836436170213	28130.703982913263	coal	r1
3124.8351063829787	27982.70888268416	coal	r1
3149.833776595745	27835.49154714283	coal	r1
3174.8324468085107	27689.04789800132	coal	r1
3199.8311170212764	27543.373878281494	coal	r1
3224.829787234043	27398.465452204662	coal	r1
3249.828457446809	27254.318605081262	coal	r1
3274.827127659574	27110.929343201435	coal	r1
3299.825797872341	26968.293693726024	coal	r1
3324.8244680851067	26826.407704578232	coal	r1
3349.8231382978724	26685.267444335743	coal	r1
3374.8218085106387	26544.869002123374	coal	r1
3399.8204787234044	26405.208487506472	coal	r1
3424.81914893617	26266.282030384587	coal	r1
3449.8178191489365	26128.08578088591	coal	r1
3474.816489361702	25990.615909262167	coal	r1
3499.815159574468	25853.86860578404	coal	r1
3524.8138297872347	25717.84008063712	coal	r1
3549.8125	25582.526563818497	coal	r1
3574.811170212766	25447.924305033615	coal	r1
3599.8098404255325	25314.029573594013	coal	r1
3624.8085106382982	25180.838658315435	coal	r1
3649.8071808510635	25048.34786741642	coal	r1
3674.8058510638302	24916.55352841731	coal	r1
3699.804521276596	24785.451988040084	coal	r1
3724.803191489362	24655.03961210843	coal	r1
3749.801861702128	24525.312785448525	coal	r1
3774.800531914894	24396.267911790183	coal	r1
3799.7992021276596	24267.90141366848	coal	r1
3824.797872340426	24140.209732326166	coal	r1
3849.7965425531916	24013.189327616237	coal	r1
3874.7952127659573	23886.836677905187	coal	r1
3899.7938829787236	23761.148279976675	coal	r1
3924.7925531914893	23636.120648935896	coal	r1
3949.791223404255	23511.750318114136	coal	r1
3974.789893617022	23388.033838973988	coal	r1
3999.7885638297876	23264.967781015075	coal	r1
4024.787234042553	23142.548731680225	coal	r1
4049.7859042553196	23020.773296262094	coal	r1
4074.7845744680853	22899.638097810348	coal	r1
4099.783244680851	22779.139777039207	coal	r1
4124.781914893618	22659.274992235558	coal	r1
4149.780585106383	22540.040419167555	coal	r1
4174.779255319148	22421.432750993623	coal	r1
4199.777925531916	22303.44869817195	coal	r1
4224.776595744681	22186.084988370454	coal	r1
4249.775265957446	22069.33836637728	coal	r1
4274.773936170213	21953.205594011586	coal	r1
4299.772606382979	21837.683450035	coal	r1
4324.771276595745	21722.768730063366	coal	r1
4349.769946808511	21608.45824647898	coal	r1
4374.768617021276	21494.74882834344	coal	r1
4399.767287234043	21381.637321310653	coal	r1
4424.765957446809	21269.12058754061	coal	r1
4449.764627659574	21157.195505613246	coal	r1
4474.76329787234	21045.858970443183	coal	r1
4499.761968085107	20935.10789319453	coal	r1
4524.760638297872	20824.93920119619	coal	r1
4549.759308510639	20715.349837857848	coal	r1
4574.757978723404	20606.336762586194	coal	r1
4599.756648936171	20497.89695070157	coal	r1
4624.755319148937	20390.02739335509	coal	r1
4649.753989361702	20282.72509744618	coal	r1
4674.752659574468	20175.987085540553	coal	r1
4699.751329787235	20069.810395788623	coal	r1
4724.75	19964.192081844318	coal	r1
4749.748670212766	19859.129212784363	coal	r1
4774.7473404255325	19754.618873027706	coal	r1
4799.746010638298	19650.658162255935	coal	r1
4824.744680851064	19547.244195333507	coal	r1
4849.74335106383	19444.374102228736	coal	r1
4874.742021276596	19342.04502793503	coal	r1
4899.740691489362	19240.25413239266	coal	r1
4924.739361702128	19138.998590410887	coal	r1
4949.738031914894	19038.275591590333	coal	r1
4974.73670212766	18938.082340246096	coal	r1
4999.735372340426	18838.41605533092	coal	r1
5024.734042553192	18739.273970359012	coal	r1
5049.732712765957	18640.653333329967	coal	r1
5074.731382978724	18542.551406653467	coal	r1
5099.73005319149	18444.965467074042	coal	r1
5124.728723404255	18347.892805596406	coal	r1
5149.727393617021	18251.33072741105	coal	r1
5174.726063829788	18155.27655182039	coal	r1
5199.724734042553	18059.727612165036	coal	r1
5224.723404255319	17964.68125575081	coal	r1
5249.722074468085	17870.1348437757	coal	r1
5274.720744680851	17776.085751257666	coal	r1
5299.719414893618	17682.531366962383	coal	r1
5324.718085106383	17589.469093331627	coal	r1
5349.716755319148	17496.896346411944	coal	r1
5374.715425531916	17404.810555783755	coal	r1
5399.714095744681	17313.209164490698	coal	r1
5424.712765957447	17222.089628969446	coal	r1
5449.711436170213	17131.449418979842	coal	r1
5474.710106382979	17041.286017535414	coal	r1
5499.708776595745	16951.59692083425	coal	r1
5524.707446808511	16862.37963819026	coal	r1
5549.706117021276	16773.631691964645	coal	r1
5574.704787234043	16685.35061749793	coal	r1
5599.703457446809	16597.533963042264	coal	r1
5624.702127659574	16510.179289693948	coal	r1
5649.70079787234	16423.284171326573	coal	r1
5674.699468085107	16336.846194524198	coal	r1
5699.698138297872	16250.862958515221	coal	r1
5724.696808510638	16165.33207510619	coal	r1
5749.695478723404	16080.251168616327	coal	r1
5774.694148936171	15995.61787581217	coal	r1
5799.692819148937	15911.429845842622	coal	r1
5824.691489361702	15827.68474017432	coal	r1
5849.690159574468	15744.380232527408	coal	r1
5874.688829787235	15661.514008811522	coal	r1
5899.6875	15579.083767062168	coal	r1
5924.686170212766	15497.08721737751	coal	r1
5949.6848404255325	15415.522081855299	coal	r1
5974.683510638298	15334.386094530344	coal	r1
5999.682180851064	15253.677001312099	coal	r1
6024.68085106383	15173.392559922759	coal	r1
6049.679521276596	15093.530539835554	coal	r1
6074.678191489362	15014.088722213404	coal	r1
6099.676861702128	14935.064899847921	coal	r1
6124.675531914894	14856.456877098619	coal	r1
6149.67420212766	14778.262469832593	coal	r1
6174.672872340426	14700.479505364423	coal	r1
6199.671542553192	14623.10582239638	coal	r1
6224.670212765957	14546.139270958982	coal	r1
6249.668882978724	14469.577712351798	coal	r1
6274.66755319149	14393.419019084653	coal	r1
6299.666223404255	14317.66107481908	coal	r1
6324.664893617021	14242.30177431003	coal	r1
6349.663563829788	14167.339023347995	coal	r1
6374.662234042553	14092.77073870138	coal	r1
