x	y	method	rep
25.0	10000.0	coal	r1
49.99975	10000.0	coal	r1
74.9995	10000.0	coal	r1
99.99925	10000.0	coal	r1
124.999	10000.0	coal	r1
149.99875	10000.0	coal	r1
174.9985	10000.0	coal	r1
199.99825	10000.0	coal	r1
224.998	10000.0	coal	r1
249.99775	10000.0	coal	r1
274.9975	10000.0	coal	r1
299.99725	10000.0	coal	r1
324.997	10000.0	coal	r1
349.99675	10000.0	coal	r1
374.9965	10000.0	coal	r1
399.99625000000003	10000.0	coal	r1
424.996	10000.0	coal	r1
449.99575	10000.0	coal	r1
474.9955	10000.0	coal	r1
499.99525	10000.0	coal	r1
524.995	10000.0	coal	r1
549.9947500000001	10000.0	coal	r1
574.9945	10000.0	coal	r1
599.9942500000001	10000.0	coal	r1
624.994	10000.0	coal	r1
649.9937500000001	10000.0	coal	r1
674.9935	10000.0	coal	r1
699.99325	10000.0	coal	r1
724.993	10000.0	coal	r1
749.99275	10000.0	coal	r1
774.9925000000001	10000.0	coal	r1
799.99225	10000.0	coal	r1
824.992	10000.0	coal	r1
849.99175	10000.0	coal	r1
874.9915	10000.0	coal	r1
899.99125	10000.0	coal	r1
924.991	10000.0	coal	r1
949.99075	10000.0	coal	r1
974.9905	10000.0	coal	r1
999.9902500000001	10000.0	coal	r1
1024.99	10000.0	coal	r1
1049.9897500000002	10000.0	coal	r1
1074.9895000000001	10000.0	coal	r1
1099.9892499999999	10000.0	coal	r1
1124.989	10000.0	coal	r1
1149.98875	10000.0	coal	r1
1174.9885000000002	10000.0	coal	r1
1199.98825	10000.0	coal	r1
1224.988	10000.0	coal	r1
1249.98775	10000.0	coal	r1
1274.9875000000002	10000.0	coal	r1
1299.9872500000001	10000.0	coal	r1
1324.987	10000.0	coal	r1
1349.98675	10000.0	coal	r1
1374.9865	10000.0	coal	r1
1399.9862500000002	10000.0	coal	r1
1424.986	10000.0	coal	r1
1449.98575	10000.0	coal	r1
1474.9855	10000.0	coal	r1
1499.9852500000002	10000.0	coal	r1
1524.9850000000001	10000.0	coal	r1
1549.98475	10000.0	coal	r1
1574.9845	10000.0	coal	r1
1599.9842500000002	10000.0	coal	r1
1624.984	10000.0	coal	r1
1649.98375	10000.0	coal	r1
1674.9835	10000.0	coal	r1
1699.98325	10000.0	coal	r1
1724.983	10000.0	coal	r1
1749.9827500000001	10000.0	coal	r1
1774.9825	10000.0	coal	r1
1799.98225	10000.0	coal	r1
1824.982	10000.0	coal	r1
1849.9817500000001	10000.0	coal	r1
1874.9815	10000.0	coal	r1
1899.98125	10000.0	coal	r1
1924.981	10000.0	coal	r1
1949.98075	10000.0	coal	r1
1974.9805000000001	10000.0	coal	r1
1999.98025	10000.0	coal	r1
2024.98	10000.0	coal	r1
2049.97975	10000.0	coal	r1
2074.9795000000004	10000.0	coal	r1
2099.9792500000003	10000.0	coal	r1
2124.9790000000003	10000.0	coal	r1
2149.97875	10000.0	coal	r1
2174.9784999999997	10000.0	coal	r1
2199.97825	10000.0	coal	r1
2224.978	10000.0	coal	r1
2249.97775	10000.0	coal	r1
2274.9775	10000.0	coal	r1
2299.9772500000004	10000.0	coal	r1
2324.9770000000003	10000.0	coal	r1
2349.9767500000003	10000.0	coal	r1
2374.9765	10000.0	coal	r1
2399.97625	10000.0	coal	r1
2424.976	10000.0	coal	r1
2449.97575	10000.0	coal	r1
2474.9755	10000.0	coal	r1
2499.97525	10000.0	coal	r1
2524.9750000000004	10000.0	coal	r1
2549.9747500000003	10000.0	coal	r1
2574.9745000000003	10000.0	coal	r1
2599.97425	10000.0	coal	r1
2624.974	10000.0	coal	r1
2649.97375	10000.0	coal	r1
2674.9735	10000.0	coal	r1
2699.97325	10000.0	coal	r1
2724.973	10000.0	coal	r1
2749.9727500000004	10000.0	coal	r1
2774.9725000000003	10000.0	coal	r1
2799.9722500000003	10000.0	coal	r1
2824.972	10000.0	coal	r1
2849.97175	10000.0	coal	r1
2874.9715	10000.0	coal	r1
2899.97125	10000.0	coal	r1
2924.971	10000.0	coal	r1
2949.9707500000004	10000.0	coal	r1
2974.9705000000004	10000.0	coal	r1
2999.9702500000003	10000.0	coal	r1
3024.9700000000003	10000.0	coal	r1
3049.96975	10000.0	coal	r1
3074.9695	10000.0	coal	r1
3099.96925	10000.0	coal	r1
3124.969	10000.0	coal	r1
3149.96875	10000.0	coal	r1
3174.9685000000004	10000.0	coal	r1
3199.9682500000004	10000.0	coal	r1
3224.968	10000.0	coal	r1
3249.9677500000003	10000.0	coal	r1
3274.9675	10000.0	coal	r1
3299.96725	10000.0	coal	r1
3324.967	10000.0	coal	r1
3349.96675	10000.0	coal	r1
3374.9665	10000.0	coal	r1
3399.96625	10000.0	coal	r1
3424.966	10000.0	coal	r1
3449.9657500000003	10000.0	coal	r1
3474.9655000000002	10000.0	coal	r1
3499.96525	10000.0	coal	r1
3524.965	10000.0	coal	r1
3549.96475	10000.0	coal	r1
3574.9645	10000.0	coal	r1
3599.96425	10000.0	coal	r1
3624.964	10000.0	coal	r1
3649.96375	10000.0	coal	r1
3674.9635000000003	10000.0	coal	r1
3699.9632500000002	10000.0	coal	r1
3724.963	10000.0	coal	r1
3749.96275	10000.0	coal	r1
3774.9625	10000.0	coal	r1
3799.96225	10000.0	coal	r1
3824.962	10000.0	coal	r1
3849.96175	10000.0	coal	r1
3874.9615	10000.0	coal	r1
3899.9612500000003	10000.0	coal	r1
3924.9610000000002	10000.0	coal	r1
3949.96075	10000.0	coal	r1
3974.9605	10000.0	coal	r1
3999.96025	10000.0	coal	r1
4024.96	10000.0	coal	r1
4049.95975	10000.0	coal	r1
4074.9595	10000.0	coal	r1
4099.95925	10000.0	coal	r1
4124.959000000001	10000.0	coal	r1
4149.958750000001	10000.0	coal	r1
4174.958500000001	10000.0	coal	r1
4199.958250000001	10000.0	coal	r1
4224.9580000000005	10000.0	coal	r1
4249.9577500000005	10000.0	coal	r1
4274.9575	10000.0	coal	r1
4299.9572499999995	10000.0	coal	r1
4324.956999999999	10000.0	coal	r1
4349.95675	10000.0	coal	r1
4374.9565	10000.0	coal	r1
4399.95625	10000.0	coal	r1
4424.956	10000.0	coal	r1
4449.95575	10000.0	coal	r1
4474.9555	10000.0	coal	r1
4499.95525	10000.0	coal	r1
4524.955	10000.0	coal	r1
4549.954750000001	10000.0	coal	r1
4574.954500000001	10000.0	coal	r1
4599.954250000001	10000.0	coal	r1
4624.954000000001	10000.0	coal	r1
4649.953750000001	10000.0	coal	r1
4674.9535000000005	10000.0	coal	r1
4699.9532500000005	10000.0	coal	r1
4724.953	10000.0	coal	r1
4749.95275	10000.0	coal	r1
4774.9525	10000.0	coal	r1
4799.95225	10000.0	coal	r1
4824.952	10000.0	coal	r1
4849.95175	10000.0	coal	r1
4874.9515	10000.0	coal	r1
4899.95125	10000.0	coal	r1
4924.951	10000.0	coal	r1
4949.95075	10000.0	coal	r1
4974.9505	10000.0	coal	r1
4999.950250000001	10000.0	coal	r1
5024.950000000001	10000.0	coal	r1
5049.949750000001	9999.999999999998	coal	r1
5074.949500000001	10000.0	coal	r1
5099.949250000001	10000.0	coal	r1
5124.9490000000005	10000.0	coal	r1
5149.9487500000005	10000.0	coal	r1
5174.9485	10000.0	coal	r1
5199.9482499999995	10000.0	coal	r1
5224.948	10000.0	coal	r1
5249.94775	10000.0	coal	r1
5274.9475	10000.0	coal	r1
5299.94725	10000.0	coal	r1
5324.947	10000.0	coal	r1
5349.94675	10000.0	coal	r1
5374.9465	10000.0	coal	r1
5399.94625	10000.0	coal	r1
5424.946	10000.0	coal	r1
5449.945750000001	10000.0	coal	r1
5474.945500000001	10000.0	coal	r1
5499.945250000001	10000.0	coal	r1
5524.945000000001	10000.0	coal	r1
5549.944750000001	10000.0	coal	r1
5574.9445000000005	10000.0	coal	r1
5599.9442500000005	10000.0	coal	r1
