x	y	method	rep
29.0	65605.13886468373	coal	r1
57.9998633646456	65376.2981397441	coal	r1
86.9997267292912	65148.244156430475	coal	r1
115.9995900939368	64920.97432602499	coal	r1
144.9994534585824	64694.48606727517	coal	r1
173.999316823228	64468.77680637945	coal	r1
202.9991801878736	64243.84397697692	coal	r1
231.9990435525192	64019.685020133074	coal	r1
260.9989069171648	63796.297384328405	coal	r1
289.99877028181044	63573.678525445794	coal	r1
318.998633646456	63351.825906757134	coal	r1
347.9984970111016	63130.736998911096	coal	r1
376.9983603757472	62910.409279920896	coal	r1
405.99822374039286	62690.840235151125	coal	r1
434.9980871050384	62472.02735730512	coal	r1
463.997950469684	62253.96814641054	coal	r1
492.99781383432963	62036.66010980911	coal	r1
521.9976771989752	61820.10076214119	coal	r1
550.9975405636209	61604.287625334204	coal	r1
579.9974039282664	61389.218228589074	coal	r1
608.997267292912	61174.89010836662	coal	r1
637.9971306575576	60961.30080837415	coal	r1
666.9969940222032	60748.447879553874	coal	r1
695.9968573868489	60536.3288800671	coal	r1
724.9967207514944	60324.94137528311	coal	r1
753.99658411614	60114.28293776421	coal	r1
782.9964474807857	59904.3511472535	coal	r1
811.9963108454313	59695.14359065994	coal	r1
840.9961742100768	59486.65786204596	coal	r1
869.9960375747224	59278.89156261343	coal	r1
898.995900939368	59071.84230068863	coal	r1
927.9957643040137	58865.507691711355	coal	r1
956.9956276686593	58659.88535821955	coal	r1
985.9954910333048	58454.972929835036	coal	r1
1014.9953543979503	58250.76804325072	coal	r1
1043.9952177625962	58047.268342216565	coal	r1
1072.9950811272417	57844.471477524494	coal	r1
1101.9949444918873	57642.37510699654	coal	r1
1130.9948078565328	57440.97689546877	coal	r1
1159.9946712211784	57240.27451477904	coal	r1
1188.994534585824	57040.26564375135	coal	r1
1217.9943979504696	56840.9479681829	coal	r1
1246.9942613151152	56642.31918082937	coal	r1
1275.994124679761	56444.37698139132	coal	r1
1304.9939880444065	56247.11907649914	coal	r1
1333.993851409052	56050.54317969987	coal	r1
1362.9937147736978	55854.64701144207	coal	r1
1391.9935781383433	55659.42829906177	coal	r1
1420.9934415029888	55464.88477676848	coal	r1
1449.9933048676344	55271.0141856306	coal	r1
1478.99316823228	55077.81427356089	coal	r1
1507.9930315969257	54885.28279530218	coal	r1
1536.9928949615714	54693.41751241305	coal	r1
1565.992758326217	54502.216193253604	coal	r1
1594.9926216908625	54311.67661297045	coal	r1
1623.992485055508	54121.79655348211	coal	r1
1652.9923484201536	53932.573803465195	coal	r1
1681.9922117847993	53744.00615833913	coal	r1
1710.9920751494449	53556.09142025219	coal	r1
1739.9919385140904	53368.827398066314	coal	r1
1768.991801878736	53182.211907342804	coal	r1
1797.9916652433817	52996.24277032756	coal	r1
1826.9915286080275	52810.91781593629	coal	r1
1855.991391972673	52626.23487974086	coal	r1
1884.9912553373185	52442.19180395282	coal	r1
1913.991118701964	52258.78643740942	coal	r1
1942.9909820666096	52076.016635559296	coal	r1
1971.9908454312551	51893.880260447426	coal	r1
2000.9907087959007	51712.375180700474	coal	r1
2029.9905721605464	51531.4992715114	coal	r1
2058.9904355251924	51351.250414625436	coal	r1
2087.990298889838	51171.626498324535	coal	r1
2116.9901622544835	50992.62541741299	coal	r1
2145.990025619129	50814.24507320248	coal	r1
2174.9898889837746	50636.483373497045	coal	r1
2203.98975234842	50459.3382325784	coal	r1
2232.9896157130656	50282.807571190526	coal	r1
2261.989479077711	50106.88931652577	coal	r1
2290.9893424423567	49931.58140220882	coal	r1
2319.9892058070022	49756.88176828206	coal	r1
2348.989069171648	49582.788361191124	coal	r1
2377.9889325362938	49409.299133769644	coal	r1
2406.9887959009393	49236.4120452236	coal	r1
2435.988659265585	49064.12506111763	coal	r1
2464.9885226302304	48892.43615335906	coal	r1
2493.9883859948764	48721.34330018334	coal	r1
2522.988249359522	48550.84448613851	coal	r1
2551.9881127241674	48380.937702070834	coal	r1
2580.987976088813	48211.62094510949	coal	r1
2609.9878394534585	48042.8922186516	coal	r1
2638.987702818104	47874.74953234695	coal	r1
2667.98756618275	47707.190902083275	coal	r1
2696.9874295473955	47540.21434997124	coal	r1
2725.987292912041	47373.81790432885	coal	r1
2754.9871562766866	47207.99959966711	coal	r1
2783.987019641332	47042.75747667437	coal	r1
2812.9868830059777	46878.08958220155	coal	r1
2841.986746370623	46713.99396924724	coal	r1
2870.9866097352688	46550.46869694235	coal	r1
2899.9864730999143	46387.51183053519	coal	r1
2928.98633646456	46225.12144137617	coal	r1
2957.9861998292054	46063.29560690312	coal	r1
2986.9860631938514	45902.03241062563	coal	r1
3015.9859265584973	45741.32994211068	coal	r1
3044.985789923143	45581.18629696737	coal	r1
3073.9856532877884	45421.59957683126	coal	r1
3102.985516652434	45262.56788935025	coal	r1
3131.9853800170795	45104.08934816827	coal	r1
3160.985243381725	44946.16207291157	coal	r1
3189.9851067463705	44788.78418917302	coal	r1
3218.984970111016	44631.95382849693	coal	r1
3247.9848334756616	44475.66912836412	coal	r1
3276.984696840307	44319.928232176666	coal	r1
3305.984560204953	44164.729289243674	coal	r1
3334.9844235695987	44010.07045476513	coal	r1
3363.984286934244	43855.949889817275	coal	r1
3392.9841502988897	43702.36576133772	coal	r1
3421.9840136635353	43549.316242110566	coal	r1
3450.983877028181	43396.79951075111	coal	r1
3479.9837403928263	43244.81375169027	coal	r1
3508.983603757472	43093.35715516089	coal	r1
3537.983467122118	42942.427917181405	coal	r1
3566.9833304867634	42792.02423954189	coal	r1
3595.9831938514094	42642.14432978814	coal	r1
3624.983057216055	42492.786401207464	coal	r1
3653.9829205807005	42343.94867281332	coal	r1
3682.982783945346	42195.62936933038	coal	r1
3711.9826473099915	42047.82672117963	coal	r1
3740.982510674637	41900.53896446307	coal	r1
3769.9823740392826	41753.764340949434	coal	r1
3798.982237403928	41607.50109805888	coal	r1
3827.9821007685737	41461.747488847934	coal	r1
3856.981964133219	41316.50177199472	coal	r1
3885.9818274978647	41171.762211784066	coal	r1
3914.9816908625103	41027.52707809258	coal	r1
3943.981554227156	40883.79464637399	coal	r1
3972.9814175918013	40740.56319764378	coal	r1
4001.981280956447	40597.83101846485	coal	r1
4030.981144321093	40455.596400932234	coal	r1
4059.981007685739	40313.857642658615	coal	r1
4088.9808710503844	40172.61304675925	coal	r1
4117.98073441503	40031.8609218374	coal	r1
4146.980597779676	39891.59958196912	coal	r1
4175.980461144321	39751.82734668895	coal	r1
4204.980324508967	39612.542540975024	coal	r1
4233.9801878736125	39473.74349523404	coal	r1
4262.980051238258	39335.428545286624	coal	r1
4291.979914602904	39197.59603235298	coal	r1
4320.979777967549	39060.244303037674	coal	r1
4349.979641332195	38923.37170931515	coal	r1
4378.97950469684	38786.976608515026	coal	r1
4407.979368061486	38651.057363307445	coal	r1
4436.979231426131	38515.61234168846	coal	r1
4465.979094790777	38380.639916965134	coal	r1
4494.978958155422	38246.138467741344	coal	r1
4523.978821520068	38112.10637790283	coal	r1
4552.978684884713	37978.542036602725	coal	r1
4581.978548249359	37845.44383824708	coal	r1
4610.9784116140045	37712.81018247997	coal	r1
4639.97827497865	37580.639474169366	coal	r1
4668.978138343296	37448.93012339248	coal	r1
4697.978001707942	37317.680545420946	coal	r1
4726.9778650725875	37186.88916070699	coal	r1
4755.977728437233	37056.554394868224	coal	r1
4784.977591801879	36926.67467867372	coal	r1
4813.977455166524	36797.248448029386	coal	r1
4842.97731853117	36668.27414396355	coal	r1
