"x","y","method","rep"
1280880,10021.6162991145,"dadi","r1"
1279880,10021.6162991145,"dadi","r1"
1278880,10021.6162991145,"dadi","r1"
1277880,10021.6162991145,"dadi","r1"
1276880,10021.6162991145,"dadi","r1"
1275880,10021.6162991145,"dadi","r1"
1274880,10021.6162991145,"dadi","r1"
1273880,10021.6162991145,"dadi","r1"
1272880,10021.6162991145,"dadi","r1"
1271880,10021.6162991145,"dadi","r1"
1270880,10021.6162991145,"dadi","r1"
1269880,10021.6162991145,"dadi","r1"
1268880,10021.6162991145,"dadi","r1"
1267880,10021.6162991145,"dadi","r1"
1266880,10021.6162991145,"dadi","r1"
1265880,10021.6162991145,"dadi","r1"
1264880,10021.6162991145,"dadi","r1"
1263880,10021.6162991145,"dadi","r1"
1262880,10021.6162991145,"dadi","r1"
1261880,10021.6162991145,"dadi","r1"
1260880,10021.6162991145,"dadi","r1"
1259880,10021.6162991145,"dadi","r1"
1258880,10021.6162991145,"dadi","r1"
1257880,10021.6162991145,"dadi","r1"
1256880,10021.6162991145,"dadi","r1"
1255880,10021.6162991145,"dadi","r1"
1254880,10021.6162991145,"dadi","r1"
1253880,10021.6162991145,"dadi","r1"
1252880,10021.6162991145,"dadi","r1"
1251880,10021.6162991145,"dadi","r1"
1250880,10021.6162991145,"dadi","r1"
1249880,10021.6162991145,"dadi","r1"
1248880,10021.6162991145,"dadi","r1"
1247880,10021.6162991145,"dadi","r1"
1246880,10021.6162991145,"dadi","r1"
1245880,10021.6162991145,"dadi","r1"
1244880,10021.6162991145,"dadi","r1"
1243880,10021.6162991145,"dadi","r1"
1242880,10021.6162991145,"dadi","r1"
1241880,10021.6162991145,"dadi","r1"
1240880,10021.6162991145,"dadi","r1"
1239880,10021.6162991145,"dadi","r1"
1238880,10021.6162991145,"dadi","r1"
1237880,10021.6162991145,"dadi","r1"
1236880,10021.6162991145,"dadi","r1"
1235880,10021.6162991145,"dadi","r1"
1234880,10021.6162991145,"dadi","r1"
1233880,10021.6162991145,"dadi","r1"
1232880,10021.6162991145,"dadi","r1"
1231880,10021.6162991145,"dadi","r1"
1230880,10021.6162991145,"dadi","r1"
1229880,10021.6162991145,"dadi","r1"
1228880,10021.6162991145,"dadi","r1"
1227880,10021.6162991145,"dadi","r1"
1226880,10021.6162991145,"dadi","r1"
1225880,10021.6162991145,"dadi","r1"
1224880,10021.6162991145,"dadi","r1"
1223880,10021.6162991145,"dadi","r1"
1222880,10021.6162991145,"dadi","r1"
1221880,10021.6162991145,"dadi","r1"
1220880,10021.6162991145,"dadi","r1"
1219880,10021.6162991145,"dadi","r1"
1218880,10021.6162991145,"dadi","r1"
1217880,10021.6162991145,"dadi","r1"
1216880,10021.6162991145,"dadi","r1"
1215880,10021.6162991145,"dadi","r1"
1214880,10021.6162991145,"dadi","r1"
1213880,10021.6162991145,"dadi","r1"
1212880,10021.6162991145,"dadi","r1"
1211880,10021.6162991145,"dadi","r1"
1210880,10021.6162991145,"dadi","r1"
1209880,10021.6162991145,"dadi","r1"
1208880,10021.6162991145,"dadi","r1"
1207880,10021.6162991145,"dadi","r1"
1206880,10021.6162991145,"dadi","r1"
1205880,10021.6162991145,"dadi","r1"
1204880,10021.6162991145,"dadi","r1"
1203880,10021.6162991145,"dadi","r1"
1202880,10021.6162991145,"dadi","r1"
1201880,10021.6162991145,"dadi","r1"
1200880,10021.6162991145,"dadi","r1"
1199880,10021.6162991145,"dadi","r1"
1198880,10021.6162991145,"dadi","r1"
1197880,10021.6162991145,"dadi","r1"
1196880,10021.6162991145,"dadi","r1"
1195880,10021.6162991145,"dadi","r1"
1194880,10021.6162991145,"dadi","r1"
1193880,10021.6162991145,"dadi","r1"
1192880,10021.6162991145,"dadi","r1"
1191880,10021.6162991145,"dadi","r1"
1190880,10021.6162991145,"dadi","r1"
1189880,10021.6162991145,"dadi","r1"
1188880,10021.6162991145,"dadi","r1"
1187880,10021.6162991145,"dadi","r1"
1186880,10021.6162991145,"dadi","r1"
1185880,10021.6162991145,"dadi","r1"
1184880,10021.6162991145,"dadi","r1"
1183880,10021.6162991145,"dadi","r1"
1182880,10021.6162991145,"dadi","r1"
1181880,10021.6162991145,"dadi","r1"
1180880,10021.6162991145,"dadi","r1"
1179880,10021.6162991145,"dadi","r1"
1178880,10021.6162991145,"dadi","r1"
1177880,10021.6162991145,"dadi","r1"
1176880,10021.6162991145,"dadi","r1"
1175880,10021.6162991145,"dadi","r1"
1174880,10021.6162991145,"dadi","r1"
1173880,10021.6162991145,"dadi","r1"
1172880,10021.6162991145,"dadi","r1"
1171880,10021.6162991145,"dadi","r1"
1170880,10021.6162991145,"dadi","r1"
1169880,10021.6162991145,"dadi","r1"
1168880,10021.6162991145,"dadi","r1"
1167880,10021.6162991145,"dadi","r1"
1166880,10021.6162991145,"dadi","r1"
1165880,10021.6162991145,"dadi","r1"
1164880,10021.6162991145,"dadi","r1"
1163880,10021.6162991145,"dadi","r1"
1162880,10021.6162991145,"dadi","r1"
1161880,10021.6162991145,"dadi","r1"
1160880,10021.6162991145,"dadi","r1"
1159880,10021.6162991145,"dadi","r1"
1158880,10021.6162991145,"dadi","r1"
1157880,10021.6162991145,"dadi","r1"
1156880,10021.6162991145,"dadi","r1"
1155880,10021.6162991145,"dadi","r1"
1154880,10021.6162991145,"dadi","r1"
1153880,10021.6162991145,"dadi","r1"
1152880,10021.6162991145,"dadi","r1"
1151880,10021.6162991145,"dadi","r1"
1150880,10021.6162991145,"dadi","r1"
1149880,10021.6162991145,"dadi","r1"
1148880,10021.6162991145,"dadi","r1"
1147880,10021.6162991145,"dadi","r1"
1146880,10021.6162991145,"dadi","r1"
1145880,10021.6162991145,"dadi","r1"
1144880,10021.6162991145,"dadi","r1"
1143880,10021.6162991145,"dadi","r1"
1142880,10021.6162991145,"dadi","r1"
1141880,10021.6162991145,"dadi","r1"
1140880,10021.6162991145,"dadi","r1"
1139880,10021.6162991145,"dadi","r1"
1138880,10021.6162991145,"dadi","r1"
1137880,10021.6162991145,"dadi","r1"
1136880,10021.6162991145,"dadi","r1"
1135880,10021.6162991145,"dadi","r1"
1134880,10021.6162991145,"dadi","r1"
1133880,10021.6162991145,"dadi","r1"
1132880,10021.6162991145,"dadi","r1"
1131880,10021.6162991145,"dadi","r1"
1130880,10021.6162991145,"dadi","r1"
1129880,10021.6162991145,"dadi","r1"
1128880,10021.6162991145,"dadi","r1"
1127880,10021.6162991145,"dadi","r1"
1126880,10021.6162991145,"dadi","r1"
1125880,10021.6162991145,"dadi","r1"
1124880,10021.6162991145,"dadi","r1"
1123880,10021.6162991145,"dadi","r1"
1122880,10021.6162991145,"dadi","r1"
1121880,10021.6162991145,"dadi","r1"
1120880,10021.6162991145,"dadi","r1"
1119880,10021.6162991145,"dadi","r1"
1118880,10021.6162991145,"dadi","r1"
1117880,10021.6162991145,"dadi","r1"
